248,Imperial Snooker Club,Sally,Carmel Street,,,Abertillery,,NP3 1DG,01495 215415,,,,,,0,,,,,,,,,,
249,Dafen Service Station,Solar Buss Sys Richard Edwards,Dafen Ind. Estate,Dafen,,LLanelli,,,01554 775554,01554/770597,,,,,0,,,,,,,,,,
250,Shephards,,,Parkmill,,Gower,,,,,,,,,0,,,,,,,,,,
251,Taffys Tash,Berrington Arms,,,,Upper Cwmtwrch,,,,,,,,,0,,,,,,,,,,
253,Mile End,Ron,Carms Road,,,Swansea,,,01792/586119,,,,,,0,,,,,,,,,,
254,Touch Of Class,,28 Peniel Green Road,LLansamlet,,Swansea,,,0792 71871,,,,,,0,,,,,,,,,,
255,John Edwards Chemist,,127 Station Road,,,Port Talbot,,,0639 883524,,,,,,0,,,,,,,,,,
256,City Environmental Health Dept,Caerwys House/Windsor House,Wood Street,,,Cardiff,,,,,,,,,0,,,,,,,,,,
257,City Environmental Health Offi,As Above,Caerwys House/Windso,,,Cardiff,,,,,,,,,0,,,,,,,,,,
258,Langtons,Mr Bob Evans,34 Charles Street,,,Newport,,,0633 243156,,,,,,0,,,,,,,,,,
259,Ford Motor Company,,Waterton Ind. Estate,,,Bridgend,,,,,,,,,0,,,,,,,,,,
260,FForest Ville Restaurant,,Maes-Yr-DDafen Road,,,LLanelli,,,01554 778066,,,,,,0,,,,,,,,,,
261,Fullers Ltd,,214 Oxford Street,,,Swansea,,,01792 54586,,,,,,0,,,,,,,,,,
262,Family Fayre,,Church Road,Cadoxton,,Neath,,,01639 53429,,,,,,0,,,,,,,,,,
263,Foltine,,27 Oxford Street,,,Swansea,,,01792 48806,,,,,,0,,,,,,,,,,
264,Belle Vue & Glebeland Club,Mr. Darlow,"Glebeland St.,",,,Merthyr Tydfil,,CF47 8AU,01685 722568,,,,,,0,,,,,,,,,,
265,Fairfield Social Club,Jeff,272  Townhill Road,Townhill,,OLD FILE,,,01792 411143,01792 411148,,,,01.06.99  REPLACED TILLS WITH CASIO,0,,,,,,,,,,
266,Empire Bingo Hall,Astruther Properties,Ropewalk,,,Neath,,,01639 643437,,,,,Manager: Mr Sandough,0,,,,,,,,,,
267,Hanson B.C.,,16d Swansea Market,,,Swansea,,,,,,,,,0,,,,,,,,,,
268,R.R. Records,Jason Richards,55a Station Road,,,LLanelli,,,,,,,,,0,,,,,,,,,,
269,Flickers Video Shop,,89 Clase Road,Morriston,,Swansea,,,,,,,,,0,,,,,,,,,,
270,Friar Surfing Co Ltd,,1 Chapel Street,Mumbles,,Swansea,,,0792 368861,,,,,,0,,,,,,,,,,
271,Extravert Clothing,,Castle Arcade,,,Cardiff,,,,,,,,,0,,,,,,,,,,
272,Gabalfa Community Centre,,Colwill Road,Gabalfa,,Cardiff,,,01222 623258,,,,,,0,,,,,,,,,,
273,Gwendraeth Arms,Roger Woodward,Cwm-Mawr,Tumble,,LLanelli,,,01269 832878,,,,,,0,,,,,,,,,,
274,George Street General Stores,,George Street,,,Neath,,,01639 641034,,,,,,0,,,,,,,,,,
275,A.R.A. Services,West Glam County Council,County Hall,Oystermouth Rd.,,Swansea,,,01792 471111,,,,,,0,,,,,,,,,,
276,Gilfach W.M. Club,,,Gilfach,,Bargoed,,,,,,,,,0,,,,,,,,,,
277,Golden Curry House,,Newton Road,Mumbles,,Swansea,,,0792 369329,,,,,,0,,,,,,,,,,
278,George Rees Ltd,,LLandeilo Road,,,Cross Hands,,,,,,,,,0,,,,,,,,,,
279,Fruits R Us,Javed Fruit & Veg,18 Queen Street,,,Neath,,,,,,,,,0,,,,,,,,,,
280,Grosvenor Restaurant,,134 St. Helens Road,,,Swansea,,,0792 462884,,,,,,0,,,,,,,,,,
281,Ferndale Con Club,,56/57 Lake Street,Ferndale,,Rhondda,,,01443/730596,,,,,,0,,,,,,,,,,
282,Gwendraeth Arms,,,Pontyates,,LLanelli,,,,,,,,,0,,,,,,,,,,
283,Mr. Mackintosh,,Chemical Road,Morriston,,Swansea,,,,,,,,,0,,,,,,,,,,
284,"Golden House Chinese Takeaway,",Mrs Lee,17 Cymrhydyceirw Roa,Morriston,,Swansea,,,01792 797776,,,,,2/6/99 M.C. Not required.,0,,,,,,,,,,
285,Gorseinon College,,52 Belgrave Road,Gorseinon,,Swansea,,,898283,,,,,,0,,,,,,,,,,
286,Gossip  Restaurant,,1 Riverside Shops,Aberavon Centre,,Port Talbot,,,,,,,,,0,,,,,,,,,,
287,Seaside Social Club,Mr. Parry/Christine,54 Dalton Road,Sandfields,,Port Talbot,,,01639 884309,01639 884375,,01639 881277,,"Treaurer:    P. Freeman
Secretary:  Desmond Trott
Pay m.c. by s/o @ Ï62.50pm over 12 months.(Uniwell )
UX7500 = 80 x 80 Thermal rolls (Wide receipt)",0,,,,,,,,,,
288,Civic Information Centre,"Mr. Giblett,","P.O. Box 59,",Singleton,,"Swansea,",,,01792/468321,,,,,,0,,,,,,,,,,
289,Thomas Thomas,,Union Street,,,Swansea,,,,,,,,"       
Press [F10] to get out of this box 
",0,,,,,,,,,,
290,Howard & Palmer,,LLanelli Precinct,,,LLanelli,,,,,,,,,0,,,,,,,,,,
293,Kings Head Motors,,449 Middle Road,Gendros,,Swansea,,,01792 586144,,,,,,0,,,,,,,,,,
294,Kis Photos,,47 High Street,,,Swansea,,,0792 50141,,,,,,0,,,,,,,,,,
295,LLandovery Fish Shop,,1 Water Street,,,LLandovery,,,,,,,,,0,,,,,,,,,,
296,Lamb & Flag Inn,Karen J. Schultz,26 Swansea Road,,,LLanelli,,SA15 3YT,01554 752290,,,,,,0,,,,,,,,,,
297,Spar Stores,Layton Jones,51 Bishopston Road,,,Bishopston,,,044128 2530,,,,,,0,,,,,,,,,,
298,Leekes,,,,,Tonypandy,,,,,,,,,0,,,,,,,,,,
299,Langland Court Hotel,,Langland Court Rd.,Langland,,Swansea,,,01792 361545,,,,,,0,,,,,,,,,,
300,Southern Fried Chicken,Newport Snooker Centre,63 Clarence Place,,,Abertillery,,,,,,,,,0,,,,,,,,,,
301,Leekes Superstore,Richard Tutton,Cowbridge Road,"Talbot Green,",,"Pontyclun,LLantrisant",,CF7 8XLL,01443 237700,,,,,,0,,,,,,,,,,
302,Lightcourt Ltd,David Jones,Pant Glas Hall,Llanfynydd,,Carmarthen,,SA32 7BY,01558 668751,,,,,,0,,,,,,,,,,
304,LLandovery Video,,Stone Street,,,LLandovery,,,,,,,,,0,,,,,,,,,,
306,La Bussoola,,217 Oxford Street,,,Swansea,,,0792 55780,,,,,,0,,,,,,,,,,
308,New Creations,,49 Nolton Road,,,Bridgend,,,,,,,,,0,,,,,,,,,,
309,Model Shop,,13 Stephney Street,,,LLanelli,,,0554 776717,,,,,,0,,,,,,,,,,
310,Karen E. Evans,,Unit 58d,Swansea Market,,Swansea,,,01792 424224,,,,,,0,,,,,,,,,,
311,Royal British Legion,,18 Coed Cae Road,Trehafod,,Pontypridd,,,,,,,,,0,,,,,,,,,,
312,Merlins Nightclub,,115/116 Priory Stree,,,Carmarthen,,,0267 230664,,,,,,0,,,,,,,,,,
313,Mammouth Superstore,,Upper Forrest Way,LLansamlet,,Swansea,,,,,,,,,0,,,,,,,,,,
314,Midnight Motors,,27a Hill Street,,,Newport,,,,,,,,,0,,,,,,,,,,
315,Micro Specific West,,4 Hill Street,,,Haverfordwest,,,,,,,,,0,,,,,,,,,,
316,Masonic Hall,,Picton Place,,,Haverfordwest,,,,,,,,,0,,,,,,,,,,
317,M & K Stores,,42 Windermere Road,Morriston,,Swansea,,,,,,,,,0,,,,,,,,,,
318,Shopper Direct,,"Comm. House,Carmarth",Kilgetty,,Tenby,,,,,,,,,0,,,,,,,,,,
319,Morfa Athletics Stadium,"Leisure Services, Swansea C.C.",Upper Bank,Landore,,Swansea,,,01792 476578,302855/6,,,,MAINTENANCE CONTRACT  MUST CONTACT CHRIS GAMMON FOR RENEWAL,22,,,,,,,,,,
320,Newsbox,,Pantbach Road,Birchgrove,,Swansea,,,,,,,,,0,,,,,,,,,,
321,Penarth Angling Centre, a,49 Windsor Road,,,Penarth,,,,,,,,,0,,,,,,,,,,
322,Diplomat Hotel,Mr Jenkins,Felinfoel Road,Felinfoel,,OLD FILE,,SA15 3PJ,01554 756156,,,,,,0,,,,,,,,,,
323,Newton Pharmacy,,281 New Road,,,Porthcawl,,,,,,,,,0,,,,,,,,,,
324,Nanty-Cafan Social Club,Mr Richard Bevan,Dulais Road,Seven Sisters,,Nr. Neath,,SA10 9EY,0639 700284,0639 750386,,(h) 760284,,,0,,,,,,,,,,
326,Lenhurst Motors Ltd,,"Newton Garage,148 Ne",Mumbles,,Swansea,,,,,,,,,0,,,,,,,,,,
327,New Tredegar W.M. Club,,,Phillipstown,,New Tredegar,,,,,,,,,0,,,,,,,,,,
328,Oddfellows Arms,,Tonna Road,Caerau,,Maesteg,,,,,,,,,0,,,,,,,,,,
329,Station Inn,,The Square,,,Porthcawl,,,,,,,,,0,,,,,,,,,,
330,Warehouse,,19 The Strand,,,Swansea,,,,,,,,,0,,,,,,,,,,
331,Gelli Aur Private Members Club,,6 High Street,,,Gorseinon,,,01792 896184,,,,,,0,,,,,,,,,,
332,Chip Inn,,"67, Prendagast Stree",,,Haverfordwest,,,0437 760607,,,,,,0,,,,,,,,,,
333,Celynen Colleries Club,,"Memorial Hall, High",,,Newbridge,,,0495 243252,,,,,,0,,,,,,,,,,
334,Offshore Cutting Co.,,Unit 6 Abernethy Sq.,Marina,,Swansea,,,,,,,,,0,,,,,,,,,,
335,Pontypridd Con Club,,Taff Street,,,Pontypridd,,,,,,,,,0,,,,,,,,,,
336,P.A. Wine Bar,,95 Newton Road,Mumbles,,Swansea,,,0792 367723,,,,,,0,,,,,,,,,,
337,Wheatsheaf Public House,,,,,Brecon,,,,,,,,,0,,,,,,,,,,
338,Parlo Chip Shop,,,Caswell Bay,,Swansea,,,,,,,,,0,,,,,,,,,,
339,Patricia`s Florist,,Humphrey Street,,,Swansea,,,,,,,,,0,,,,,,,,,,
340,Scandals (was Pharoes),Kevin Perry,Aberavon Beach,Aberavon,,Port Talbot,,,0639 897382,,,,,,0,,,,,,,,,,
341,Candy Corner,,Shop 1,"Bedws Court,",,Saundersfoot,,,,,,,,,0,,,,,,,,,,
342,Unigate,,Cwmdu Ind. Est.,Cwmbwrla,,Swansea,,,0792 581818,,,,,,0,,,,,,,,,,
343,Model Bakery,Mr. C.H. Evans,12 Heol Afon,,,LLangenech,,,0554 820381,,,,,,0,,,,,,,,,,
344,Oasis Club,,66 Hannah St.,,,Porth,,,,,,,,,0,,,,,,,,,,
346,Plantasia,Swansea Guildhall Development,,Parc Tawe,,Swansea,,,,,,,,,0,,,,,,,,,,
347,Pitton Cross Caravan Park,,,Rhossili,,Gower,,SA3 1PH,390593,,,,,,0,,,,,,,,,,
348,Seahorse,,South Parade,,,Porthcawl,,,,,,,,,0,,,,,,,,,,
349,Pavillion Clothing,,15/17 High Street,,,Cardiff,,,,,,,,,0,,,,,,,,,,
350,New Inn Pub,Carren or Ken,Newport Road,New Inn,,Pontypool,,NP4 ONU,0495 762842,,,,,,0,,,,,,,,,,
351,Pantyden Mansion,,,Boncath,,Cardigan,,,,,,,,,0,,,,,,,,,,
352,Sportaprint,,High Street,,,Swansea,,,,,,,,,0,,,,,,,,,,
353,Pembrokeshire College,Miss Tracy Davies,High Street,,,OLD FILE,,SA61 1SZ,0437 765247,,,0437 767279,,,0,,,,,,,,,,
354,Southern Fried Chicken,Mr Morta,Plymouth Street,Swansea,,Swansea,,,290308,,,,,,0,,,,,,,,,,
355,Vintage Wine Bar,,75 Hannah Street,,,Porth,,,,,,,,,0,,,,,,,,,,
356,Red Dragon Inn,,West Wing,Central Station,,Cardiff,,,0222 223084,,,,,,0,,,,,,,,,,
357,P&R Automatics,,13 Fryatt Street,,,Barry,,,01446 749954,,,,,,0,,,,,,,,,,
358,Race Labour & Social Club,,,Upper Race,,Pontypool,,,,,,,,,0,,,,,,,,,,
359,Rootz,,50 Thomas Street,,,LLanelli,,,0554 777600,,,,,,0,,,,,,,,,,
361,Race Electronics,Compas Services,Lanely Road,Talbot Green,,LLantrisant,,,,,,,,,0,,,,,,,,,,
362,Raj Puntana Tandoori,,44 High Street,,,Gorseinon,,,0792 895883,,,,,,0,,,,,,,,,,
363,Robin Wayne Florist,,9 Caer Street,,,Swansea,,,,,,,,,0,,,,,,,,,,
364,David Thomas & Son,Philip Rouse,Central Buildings,Skewen,,Neath,,,01639/812437,,,,,,0,,,,,,,,,,
365,Robal Studios,,1 Sketty Road,Uplands,,Swansea,,,0792 473831,,,,,,0,,,,,,,,,,
366,Pen-Y-Fal Hospital,Gwent Health Authority,Old Mammoth Road,,,Abergavenny,,,,,,,,,0,,,,,,,,,,
367,Roxy`s Diner,,147 Cowbridge Road E,,,Cardiff,,,,,,,,,0,,,,,,,,,,
368,Glenaub,Victor,St. Mary Street,,,Porthcawl,,,01656 788242,,,,,,0,,,,,,,,,,
369,Rose & Crown,,21 Bethel Street,Briton Ferry,,Nr. Neath,,,0639 812915,,,,,,0,,,,,,,,,,
370,Shirleys,,44 New Road,Skewen,,Neath,,,0792 817086,,,,,,0,,,,,,,,,,
371,Georges Newsagents,Mr Alan George,Coracle Buffet,Station Approach,,Carmarthen Station,,,01639 643170,,,,,,0,,,,,,,,,,
373,Sweetmans Bakeries,CONTRACT NO LONGER REQUIRED,27 Newton Rd,Mumbles,,Swansea,,,0792 369611,,,,,,0,,,,,,,,,,
374,Gwynsain Pet Supplies,,1 LLoyds Terrace,Cymmer,,Port Talbot,,,,,,,,,0,,,,,,,,,,
375,Sportstalk,,12 Nelson Street,,,Swansea,,,,,,,,,0,,,,,,,,,,
376,Five Star General Stores,,5 The Strand,,,Ferndale,,,,,,,,,0,,,,,,,,,,
377,S.W.V.C. Company,,High Street,,,Gorseinon,,,,,,,,,0,,,,,,,,,,
379,Star Inn,Peter Rees,83 Pen y Dre,,,Neath,,SA11 3HF,01639-637745,,,,,,0,,,,,,,,,,
380,Shan Shoes,,114/119 In Shops,Kingsway Centre,,Newport,,,,,,,,,0,,,,,,,,,,
381,Lyndon Lee Butchers & Groc,Mr Lyndon Lee,Lower Shop,Reynoldston,,Gower,,,,,,,,,0,,,,,,,,,,
382,P.J. Surf,,,LLangenith,,Gower,,,,,,,,,0,,,,,,,,,,
383,Stowaway Inn,,Elais Street,,,Neath,,,98 57439,,,,,,0,,,,,,,,,,
384,Po Wing Take Away,,45 High Street,,,Ogmore Vale,,,,,,,,,0,,,,,,,,,,
385,T & G Davies,R. G. James,71 King Edward Road,,,Swansea,,,0792 466908,,,,,,0,,,,,,,,,,
386,Splitz Hair Design,,11a St. Mary Square,,,Swansea,,,0792 48928,,,,,,0,,,,,,,,,,
387,Mas Cafe,,Eaton Road,Brynhyfryd,,Swansea,,,,,,,,,0,,,,,,,,,,
388,Students Union Catering Dept,Finance Dept. Roy Bryan,Park Place,,,Cardiff,,CF1 3QN,01222 781400,,,01222/781518,,"2/6/99 Spoke with Mark will consider buying parts of us and Ò
contact him end of year re MC",0,,,,,,,,,,
389,Stores,Sharon,4 Forge Road,,,Port Talbot,,SA13 1US,01639 882765,,,,,Formerly Forge Tavern,0,,,,,,,,,,
390,Kings Arms Hotel,,High Street,,,Merthyr Tydfil,,,,,,,,,0,,,,,,,,,,
391,Video Shop,,142/143 New Road,Skewen,,Neath,,,,,,,,,0,,,,,,,,,,
392,Royal Oak,,Bethania Street,,,Maesteg,,,,,,,,,0,,,,,,,,,,
393,Gravell Chemist,,60a Bridge Street,,,LLangennech,,,,,,,,,0,,,,,,,,,,
394,Sophisticut,,78 Windsor Road,,,Neath,,,98 55592,,,,,,0,,,,,,,,,,
395,Empire Cafe,,42a Dunraven Street,,,Tonypandy,,,,,,,,,0,,,,,,,,,,
396,Electro Tec,,52 Norfolk Street,Mount Pleasant,,Swansea,,,,,,,,,0,,,,,,,,,,
397,Dave's Fish Bar,Dave Jones,6 New Road,,,LLandeilo,,,0558 822917,,,,,,0,,,,,,,,,,
398,Whytes Newsagents,,Ritzon Street,Briton Ferry,,Nr. Neath,,,,,,,,,0,,,,,,,,,,
400,Sela Designs,,Unit 25 Treorchy Ind,,,Treorchy,,,,,,,,,0,,,,,,,,,,
401,Corner House Public House,,70 Commercial Street,,,Ystalafera,,,,,,,,,0,,,,,,,,,,
402,Snack Shop,,,,,Port Talbot,,,,,,,,,0,,,,,,,,,,
403,Sweetmans Bakeries,CONTRACT NO LONGER REQUIRED,64 High Street,Swansea,,Gorseinon,,,0792 794901,,,,,,0,,,,,,,,,,
404,Sweetmans Bakeries,CONTRACT NO LONGER REQUIRED,Sway Road,Morriston,,Swansea,,,0792 794901,,,,,,0,,,,,,,,,,
405,Sunnyhaven Caravans,,Gorseinon Road,,,Swansea,,,,,,,,,0,,,,,,,,,,
406,Sweetmans Bakeries,CONTRACT NO LONGER REQUIRED,Swansea Market,Swansea,,Swansea,,,0792 794901,,,,,,0,,,,,,,,,,
408,Simons Haircare,,144 Whitchurch Road,,,Cardiff,,,,,,,,,0,,,,,,,,,,
409,Great Western Inns & Taverns,,1690 Park Avenue,Aztec West,,Plymouth,,,,,,,,,0,,,,,,,,,,
410,Vaughan Arms,Mr. T.S.Trott,Commercial Road,Resolven,,Neath,,,0639/710212,,,,,,0,,,,,,,,,,
412,Eleos Brasserie,,"La Dorada,","33, The Kingsway,",,Swansea,,,0792 648609,,,,,,0,,,,,,,,,,
413,Tinworks Arms,"Mrs Bevan,",63 Station Road,,,LLangennech,,,0554 820980,,,,,,0,,,,,,,,,,
414,Tariq Food Store,,85 High Street,,,Swansea,,,,,,,,,0,,,,,,,,,,
415,Supermarket,,,Crofty,,Swansea,,,,,,,,,0,,,,,,,,,,
416,Maureen Cotty Florist,Maureen Cotty,63 Newton Road,Mumbles,,Swansea,,,0792 368583,,,,,,0,,,,,,,,,,
418,Teybah Stores,,Brunswick Street,,,Swansea,,,,,,,,,0,,,,,,,,,,
419,Falcon,Mrs. V. Freil,Commercial Road,,,Newport,,,,,,,,,0,,,,,,,,,,
420,Toby Jug,,,Fleur D`Lise,,Blackwood,,,0495 830393,,,,,,0,,,,,,,,,,
421,Clem Thomas,,Newton Road,Mumbles,,Swansea,,,,,,,,,0,,,,,,,,,,
422,Sylvias Cafe,,23 Bell View,Penclawdd,,Gower,,,,,,,,,0,,,,,,,,,,
423,Royal Oak,,Church Street,Bedwas,,Caerphilly,,,,,,,,,0,,,,,,,,,,
424,Upton Butchers,John Upton,46a Swansea Market,,,Swansea,,,0792 50277,,,,,,0,,,,,,,,,,
426,C.I.S. Chemicals,,27 St. Andrew Close,,,Droitwich,,,,,,,,,0,,,,,,,,,,
427,C.I.S. Chemicals,,,,,Caldicot,,,,,,,,,0,,,,,,,,,,
428,Lord Raglan,Mrs Powell,High Street,Cefn Coed,,Merthyr Tydfil,,,0685 5487,,,,,,0,,,,,,,,,,
429,Rheola Arms,,,,,Abercrave,,,,,,,,,0,,,,,,,,,,
430,Royal Naval Club,,7 Prospect Place,,,Swansea,,,0792 41504,,,,,,0,,,,,,,,,,
431,Video Vision 2001 Ltd,,120 Robert Street,Mansleton,,Swansea,,,,,,,,,0,,,,,,,,,,
432,Cymmer Filling Station,Mr. Hornell,LLoyds Terrace,Cymmer,,Port Talbot,,,01639 850204,,,,,,0,,,,,,,,,,
433,Wern Inn,Dave,48 Siloh Road,Landore,,Swansea,,SA1 2PL,01792 411184,01792 650915,,,,"2/6/99 Bought new Samsung from Dragon because of our poor Ò
service!!!",0,,,,,,,,,,
434,R. Williams ( Butcher ),,,,,Treherbert,,,,,,,,,0,,,,,,,,,,
435,Hillside Store (V.G.),Mr. & Mrs. Milsom,Tenby Road,,,St. Clears,,,0994 230586,,,,,,0,,,,,,,,,,
436,Mr. Lanes,,Main Road,Cilfrew,,Neath,,,,,,,,,0,,,,,,,,,,
437,Morganite Sports & Social,,Clase Road,Morriston,,Swansea,,SA6 8PP,,,,,,,0,,,,,,,,,,
438,Packman,Phillip Packman,41 Bridge Street,,,Kenfig Hill,,,0656 741989,,,,,,0,,,,,,,,,,
439,Wig & Pen,Stella,134 St. Helens Road,,,Swansea,,,01792 466519,,,,,,0,,,,,,,,,,
440,Woodlands Squash & Country Clu,,,Clydach,,Swansea,,,,,,,,,0,,,,,,,,,,
441,Palmers News,Mr. Palmer,4 Parkway,Sketty,,Swansea,,,,,,,,,0,,,,,,,,,,
442,Curds & Whey,"Mr. John Driver,",Stall 11,Swansea Market,,Swansea,,SA1 3PE,459390,,,,,,0,,,,,,,,,,
443,Norman Evans Chemist,,35 The Walk,New Inn,,Pontypool,,,0495 763504,,,,,,0,,,,,,,,,,
444,St. Davids Hospital (Main Stor,East Dyfed Health Authority,22 Wellfield Road,,,Carmarthen,,SA31 1DT,0267 235141,0267 235234,,,,,0,,,,,,,,,,
445,Rita`s Cafe,,515a Neath Road,Plasmarl,,Swansea,,,01792 793300,,,,,,0,,,,,,,,,,
446,Shortland Ltd,,Princess Way,,,Swansea,,,,,,,,,0,,,,,,,,,,
447,Street Scene,,unit 151/152 Kingswa,,,Newport,,,,,,,,,0,,,,,,,,,,
448,Morris & Morris,,9 Wyndham Street,,,Bridgend,,,,,,,,,0,,,,,,,,,,
450,Riverside Services,Ernie Roberts,,Sennybridge,,BRECON,,LD3 8PS,01874/636267,,,,,,0,,,,,,,,,,
451,Summit Sports,,28 Upper Park Street,,,LLanelli,,,,,,,,,0,,,,,,,,,,
452,Plumb Heating Distribution,,99-100 Clase Road,Morriston,,Swansea,,,,,,,,,0,,,,,,,,,,
453,LLandrhidian Post Office,,,LLanrhidian,,Swansea,,,0792 390072,,,,,,0,,,,,,,,,,
455,C.C.T.A. - Ammanford Campus,Mr Ken Jones,"Tirydail, Ammanford",Invoice Address:-,,"Alban Road Campus,",,SA15 1NG,01554/759165,,,,,,0,,,,,,,,,,
456,Seven Sisters Miners Welfare C,Brian Christie,"1 Heol Y Waun,",Seven Sisters,,Neath,,,01639 700293,,,,,,0,,,,,,,,,,
457,Mrs. Harrington,,Landeg Street,Plasmarl,,Swansea,,,,,,,,,0,,,,,,,,,,
458,Mr. Stapleton Launderette,Whistle Heath Ltd,58 King Edward Road,,,Swansea,,,0792 462647,,,,,,0,,,,,,,,,,
459,Charney`s Restaurant,Mrs. Betty Charnock,Tudor Square,,,Tenby,,,01834 842024,,,,,,0,,,,,,,,,,
460,Telefix,Mr Phillips,41 St. Helens Road,,,Swansea,,,01792 650446,,,,,,0,,,,,,,,,,
461,S.J. Talbot (WEST WALES LTD),,Merlins Bridge,,,Haverfordwest,,,01437 3206,,,,,,0,,,,,,,,,,
462,Dai`s Mini Market,,10 Bridge Street,,,Ebbw Vale,,,,,,,,,0,,,,,,,,,,
463,Swansea Institute of Higher Ed,Mrs Arnold,"Coffee Bar, Students",Townhill Campus,,Swansea,,SA2 OUT,01792 481000,481000EX4230,,,,,0,,,,,,,,,,
464,Treboeth Mini Market,,,Treboeth,,Swansea,,,0792 796561,,,,,,0,,,,,,,,,,
465,Majories,,323 LLangyfelach Roa,Treboeth,,Swansea,,,,,,,,,0,,,,,,,,,,
466,E.V. Jones & Son,,21-25 Commercial Str,,,Nelson,,,,,,,,,0,,,,,,,,,,
467,Cilbryn Social Club,,Graig Road,Godre Graig,,Pontardawe,,,0639 842353,,,,,,0,,,,,,,,,,
469,Tafarn-Y-Sospan,Paul Hopkins,8 Bassett Terrace,Pwll,,LLanelli,,,0554 771052,,,,,,0,,,,,,,,,,
470,Tivoli Entertainments,,145 Mumbles Road,Mumbles,,Swansea,,,0792 366188,,,,,,0,,,,,,,,,,
471,U.W.I.S.T.,Watkins,Redwood Buildings,King Edward Rd,,Cardiff,,,,,,,,,0,,,,,,,,,,
472,Union Inn,,Cambrian Street,Seaside,,LLanelli,,,0554 773591,,,,,,0,,,,,,,,,,
474,C.I.S. Chemicals,,3 Thomas Street,,,Chepstow,,,,,,,,,0,,,,,,,,,,
475,Victoria Inn,Mr Paul Cullen,Westbourne Place,Newton,Mumbles,Swansea,,,01792-360111,,,,,Per P.J.,0,,,,,,,,,,
476,Video 2001,,Herbert Street,,,Pontardawe,,,,,,,,,0,,,,,,,,,,
477,W. M. Cato & Sons Ltd,,6 Alexander Road,,,?,,,,,,,,,0,,,,,,,,,,
478,Video World,,,,,Gorseinon,,,,,,,,,0,,,,,,,,,,
479,Waterloo Garage,W.T. Silcox,,,,Pembroke Dock,,,,,,,,,0,,,,,,,,,,
480,Crown Hotel,Mr H Davies,New Road,Skewen,,Neath,,,01792/813309,,,,,,0,,,,,,,,,,
481,Oliver Watkins,,28 Walter Road,,,Swansea,,,,,,,,,0,,,,,,,,,,
482,Mr. Watkins,,Plymouth Street,,,Swansea,,,,,,,,,0,,,,,,,,,,
483,K. Warren,,Stall 23,Pontypool Market,,Pontypool,,,,,,,,,0,,,,,,,,,,
484,Stores,Mrs Skinner,,Golwg y Myndd,,Tredegar,,,5268,,,,,,0,,,,,,,,,,
485,Caerau Progressive Club Ltd,Pat Barry,154 Caerau Road,Caerau,,Maesteg,,,01656 732425,01656 734593,,,,,0,,,,,,,,,,
486,Wendy`s Fruit & Veg,,Killay Precinct,Killay,,Swansea,,,,,,,,,0,,,,,,,,,,
487,Woodfield Garage,,,Morriston,,Swansea,,,,,,,,,0,,,,,,,,,,
488,Percy Watts (Butcher),,Portland Street,,,Swansea,,,,,,,,,0,,,,,,,,,,
489,Wood Shop,,137 New Road,Skewen,,Neath,,,0792 812360,,,,,,0,,,,,,,,,,
490,Williams Bros,,7 Church Street,,,LLandybie,,,01269 850223,,,,,,0,,,,,,,,,,
491,Pandy Video Club,,Pandy Square,,,Tonypandy,,,,,,,,,0,,,,,,,,,,
492,V.G. Foodstore,J. Singh,55 Ritson St,Briton Ferry,,Neath,,,,,,,,,0,,,,,,,,,,
493,K&B Racing,,129 New Road,Skewen,,Neath,,,,,,,,,0,,,,,,,,,,
494,Schooner Wine Bar,,Neath Road,Briton Ferry,,Neath,,,0639 822451,,,,,,0,,,,,,,,,,
495,Supersave,Mr Singh,40 Station Road,,,Llanelli,,,01554 755860 ex dir,,,,,"Camera equipment moved privately
by outside fitter from 8 Capel Bldgs
Clydach approx 5/97.
*** Any call outs to be charged as warranty invalid*****",0,,,,,,,,,,
496,Mary Hazzard,,Market Stall Cafe,Aberavon Centre,,Port Talbot,,,,,,,,,0,,,,,,,,,,
497,Skewen R.F.C.,,Tennent Park,Skewen,,Neath,,SA10 6HU,813411,CLUB  812088,,,,,0,,,,,,,,,,
498,Soap Store,,90 The Struet,,,Brecon,,,,,,,,,0,,,,,,,,,,
500,Panda Pet Foods,,207 Holton Road,,,Barry,,,0446 732288,,,,,,0,,,,,,,,,,
502,Ishmael,,7 Mansel Street,,,Swansea,,,0792 55850,,,,,,0,,,,,,,,,,
503,Brynteg Service Station,,,Tycroes,,Ammanford,,,0269 594414,,,,,,0,,,,,,,,,,
504,Spar Stores (Waynes),,,Uplands,,Swansea,,,0792 470181,,,,,,0,,,,,,,,,,
505,D.C. Davis,,1a Wayne Cottages,Aberamman,,Aberdare,,,01685 878270,,,,,,0,,,,,,,,,,
506,Swansea Leisure Centre,,Oystermouth Road,Swansea,,Swansea,,,0792/649121,,,,,,0,,,,,,,,,,
507,Champers Wine Bar,Julie,210 High Street,,,Swansea,,,01792 655622,,,,,,0,,,,,,,,,,
508,Mrs. Johnson,,9 Elgin Street,Mansleton,,Swansea,,,,,,,,,0,,,,,,,,,,
509,Globe Inn,,Birchgrove Road,Glais,,Swansea,,,0792 842655,,,,,,0,,,,,,,,,,
510,Crynant Welfare Club,Glyn Watkins,Station Road,,,"Crynant, Neath",,,01639 750207,01639 750387,,,,"Home address:    46 Woodland Road, Crynant, Nr..Neath
                            SA10 8RL",0,,,,,,,,,,
